2008.02.18,월,뉴시스,태안 방제 헌옷속 삼성 관련 이색 문구 조끼 발견,삼성전자 제발 남좀 생각합시다  태안뉴시스 최근 태안군청에 접수된 방제용 헌옷 속에 삼성전자 로고와 함께 제발 남좀 생각 합시다 라는 문구가 새겨진 붉은색 조끼가 발견돼 어민들의 궁금증을 자아내고 있다 17일 태안군 선주협회 국모씨는 태안군청 대강당에서 열린 유류 피해 배상,태안 방제 헌옷속 삼성 관련 이색 문구 조끼 발견삼성전자 제발 남좀 생각합시다  태안뉴시스 최근 태안군청에 접수된 방제용 헌옷 속에 삼성전자 로고와 함께 제발 남좀 생각 합시다 라는 문구가 새겨진 붉은색 조끼가 발견돼 어민들의 궁금증을 자아내고 있다 17일 태안군 선주협회 국모씨는 태안군청 대강당에서 열린 유류 피해 배상 월
2008.02.18,월,머니투데이,내일의전략삼성電 비중축소 의미는,보름만에 시총비중 10이하로지수는 또 반대 방향 삼성전자의 시가총액비중이 10이하로 떨어졌다 지난달 30일 10대로 회복한지 보름여만에 다시 한자리수대로 떨어졌다 보름여만이지만 오랜만에 보는 것 같다는 느낌이다 그리고 언제는 지난해 지수가 2000을 넘었을 때로 돌아간다 사실 지난해,내일의전략삼성電 비중축소 의미는보름만에 시총비중 10이하로지수는 또 반대 방향 삼성전자의 시가총액비중이 10이하로 떨어졌다 지난달 30일 10대로 회복한지 보름여만에 다시 한자리수대로 떨어졌다 보름여만이지만 오랜만에 보는 것 같다는 느낌이다 그리고 언제는 지난해 지수가 2000을 넘었을 때로 돌아간다 사실 지난해 월
2008.02.18,월,매일경제,주총시즌 긴장하는 삼성계열사,특히 핵심 계열사인 삼성전자는 삼성그룹 전략기획실 김인주 사장에 대한 사내 등기이사 재선임 여부가 최대 관심거리다 김 사장은 김용철 전 삼성 법무팀장이 비자금 조성과 로비를 주도한 인물로 지목해 특검팀 핵심 수사 대상으로 올라 있다  삼성중공업 태안사고로 곤욕 치를 듯  삼성중공업은 태안,주총시즌 긴장하는 삼성계열사특히 핵심 계열사인 삼성전자는 삼성그룹 전략기획실 김인주 사장에 대한 사내 등기이사 재선임 여부가 최대 관심거리다 김 사장은 김용철 전 삼성 법무팀장이 비자금 조성과 로비를 주도한 인물로 지목해 특검팀 핵심 수사 대상으로 올라 있다  삼성중공업 태안사고로 곤욕 치를 듯  삼성중공업은 태안 월
2008.02.18,월,한국경제,삼성 풀터치폰 내달초 발매,삼성전자가 새 터치스크린 기술을 적용한 전면 터치스크린폰이 다음 달 초 SK텔레콤과 KTF 가입자용으로 발매된다 본지 1월15일자 A18면 참조 삼성 풀터치폰은 편리성과 재미를 추구한 터치위즈라는 신개념의 사용자환경을 채택했다 재미와 기술을,삼성 풀터치폰 내달초 발매삼성전자가 새 터치스크린 기술을 적용한 전면 터치스크린폰이 다음 달 초 SK텔레콤과 KTF 가입자용으로 발매된다 본지 1월15일자 A18면 참조 삼성 풀터치폰은 편리성과 재미를 추구한 터치위즈라는 신개념의 사용자환경을 채택했다 재미와 기술을 월
2008.02.18,월,동아일보,차세대 DVD표준 소니 삼성 방식 유력,이에 따라 1980년대 중반 VHS 방식과 베타 방식을 놓고 벌인 비디오 전쟁을 연상시키며 관심을 끌어 온 차세대 DVD 표준규격 경쟁은 블루레이 방식을 지원해 온 소니 삼성전자 마쓰시타전기 등의 승리로 돌아갈 가능성이 높아졌다 니혼게이자이신문 등에 따르면 도시바 고위관계자는 HDDVD 사업에서,차세대 DVD표준 소니 삼성 방식 유력이에 따라 1980년대 중반 VHS 방식과 베타 방식을 놓고 벌인 비디오 전쟁을 연상시키며 관심을 끌어 온 차세대 DVD 표준규격 경쟁은 블루레이 방식을 지원해 온 소니 삼성전자 마쓰시타전기 등의 승리로 돌아갈 가능성이 높아졌다 니혼게이자이신문 등에 따르면 도시바 고위관계자는 HDDVD 사업에서 월
2008.02.18,월,뉴시스,말 없는 삼성 임원진,말 없는 삼성 임원진 서울뉴시스 18일 오후 삼성그룹 임원들이 삼성그룹 관련 비자금의혹을 수사중인 한남동 특검사무실에서 조사를 받기위해 승강기에 오르고 있다 이기태 삼성전자 부회장 이수창 삼성생명 사장 배호원 삼성증권 사장 ,말 없는 삼성 임원진말 없는 삼성 임원진 서울뉴시스 18일 오후 삼성그룹 임원들이 삼성그룹 관련 비자금의혹을 수사중인 한남동 특검사무실에서 조사를 받기위해 승강기에 오르고 있다 이기태 삼성전자 부회장 이수창 삼성생명 사장 배호원 삼성증권 사장  월
2008.02.18,월,뉴시스,금융 신상품미래에셋證 ELS 2종 출시,미래에셋ELS 제297회는 삼성전자 보통주와 POSCO 보통주를 기초자산으로 하여 매 6개월마다 평가해 두 종목의 평가가격이 모두 최초기준가격의 85 이상 80 이상 75 이상 70 이상인 경우 연 160로 조기상환된다 또 조기상환되지 않더라도 두,금융 신상품미래에셋證 ELS 2종 출시미래에셋ELS 제297회는 삼성전자 보통주와 POSCO 보통주를 기초자산으로 하여 매 6개월마다 평가해 두 종목의 평가가격이 모두 최초기준가격의 85 이상 80 이상 75 이상 70 이상인 경우 연 160로 조기상환된다 또 조기상환되지 않더라도 두 월
2008.02.18,월,머니투데이,삼성 특검여파로 모바일포럼도 연기,18일 삼성에 따르면 삼성전자 반도체 총괄이 매년 3월말 대만 타이베이에서 개최하던 SMS가 올해는 특검 이후로 연기될 전망이다 삼성전자 관계자는 현재 SMS 개최와 관련된 준비작업을 전혀 못하고 있다며 현실적으로 3월말 개최는 어렵다고 말했다 이 관계자는 이어 현재로서는 언제 개최될지,삼성 특검여파로 모바일포럼도 연기18일 삼성에 따르면 삼성전자 반도체 총괄이 매년 3월말 대만 타이베이에서 개최하던 SMS가 올해는 특검 이후로 연기될 전망이다 삼성전자 관계자는 현재 SMS 개최와 관련된 준비작업을 전혀 못하고 있다며 현실적으로 3월말 개최는 어렵다고 말했다 이 관계자는 이어 현재로서는 언제 개최될지 월
2008.02.18,월,이데일리,증권사 ELS 발행 3개월만에 증가세, 기초자산 삼성전자 가장 많아  대우증권 1월 발행실적 최다 증권사들의 지난 1월 주가연계증권 발행실적이 3개월여만에 증가세를 나타냈다 개별 종목 ELS는 삼성전자가 가장 많았고 발행사로는 대우증권이 최다를 차지했다 18일 동양종금증권에 따르면 올 1월 ELS 발행 총 규모는,증권사 ELS 발행 3개월만에 증가세 기초자산 삼성전자 가장 많아  대우증권 1월 발행실적 최다 증권사들의 지난 1월 주가연계증권 발행실적이 3개월여만에 증가세를 나타냈다 개별 종목 ELS는 삼성전자가 가장 많았고 발행사로는 대우증권이 최다를 차지했다 18일 동양종금증권에 따르면 올 1월 ELS 발행 총 규모는 월
2008.02.18,월,연합뉴스,특검 사무실로 들어서는 삼성 경영진,이기태 삼성전자 부회장 이수창 삼성생명 사장 배호원 삼성증권 사장 등이 특검 조사를 받기위해 18일 오후 한남동 조준웅 특검 사무실로 들어서고 있다 맨 앞은 이완수 변호사 leeshynacokr20080218 160733,특검 사무실로 들어서는 삼성 경영진이기태 삼성전자 부회장 이수창 삼성생명 사장 배호원 삼성증권 사장 등이 특검 조사를 받기위해 18일 오후 한남동 조준웅 특검 사무실로 들어서고 있다 맨 앞은 이완수 변호사 leeshynacokr20080218 160733 월
2008.02.18,월,한국경제TV,리포트 삼성특검 핵심임원 줄소환,기자 삼성특검은 18일 이기태 삼성전자 부회장과 이수창 삼성생명 사장 배호원 삼성증권 사장 등을 조사했습니다 지난주 특검팀 조사를 받은 이학수 부회장도 몇 차례 더 소환할 예정이며 김인주 삼성전략기획실 사장과 최광해 부사장 등 핵심 임원들의 소환조사도 이뤄질 전망입니다 S 특검팀 관계자는,리포트 삼성특검 핵심임원 줄소환기자 삼성특검은 18일 이기태 삼성전자 부회장과 이수창 삼성생명 사장 배호원 삼성증권 사장 등을 조사했습니다 지난주 특검팀 조사를 받은 이학수 부회장도 몇 차례 더 소환할 예정이며 김인주 삼성전략기획실 사장과 최광해 부사장 등 핵심 임원들의 소환조사도 이뤄질 전망입니다 S 특검팀 관계자는 월
2008.02.18,월,YTN,삼성 특검 수상한 계좌 3000개 집중 추적,특검팀은 오늘 비자금 조성 의혹과 관련해 삼성증권 배호원 사장과 이기태 삼성전자 부회장 이수창 삼성생명 사장 등을 참고인 자격으로 불러 조사하고 있습니다 또 경영권 불법 승계 의혹과 관련해서는 이재용 전무의 인터넷 사업을 주도적으로 추진했다는 의혹을 받고 있는 신응환 삼성카드 전무도 다시,삼성 특검 수상한 계좌 3000개 집중 추적특검팀은 오늘 비자금 조성 의혹과 관련해 삼성증권 배호원 사장과 이기태 삼성전자 부회장 이수창 삼성생명 사장 등을 참고인 자격으로 불러 조사하고 있습니다 또 경영권 불법 승계 의혹과 관련해서는 이재용 전무의 인터넷 사업을 주도적으로 추진했다는 의혹을 받고 있는 신응환 삼성카드 전무도 다시 월
2008.02.18,월,머니투데이,SKT 삼성電 콜ELW 투자로 단기수익 기대,ELW 일주일에 10 벌기 한국투자증권은 이번주 SK텔레콤과 삼성전자의 단기 상승이 기대된다며 이들 종목을 기초자산으로 한 콜 주식워런트증권 투자전략을 18일 소개했다 한국증권은 SK텔레콤에 대해 외국인 매수세가 지속되는 가운데 오는 20일 하나로텔레콤과의 인수,SKT 삼성電 콜ELW 투자로 단기수익 기대ELW 일주일에 10 벌기 한국투자증권은 이번주 SK텔레콤과 삼성전자의 단기 상승이 기대된다며 이들 종목을 기초자산으로 한 콜 주식워런트증권 투자전략을 18일 소개했다 한국증권은 SK텔레콤에 대해 외국인 매수세가 지속되는 가운데 오는 20일 하나로텔레콤과의 인수 월
2008.02.18,월,머니투데이,기자수첩삼성 반도체 투자 7조원은 어디로,현재까지 올해 반도체 투자 집행 일정에 대해 결정된 것이 아무 것도 없습니다  올해 반도체 부문에 투자키로 한 7조원을 어떻게 집행할 것이냐는 기자의 질문에 삼성전자 담당자가 내놓은 답변이다 반도체와 액정표시장치 등 삼성전자의 주력사업 투자와 관련해 LCD부문은 지난해 11월 충남 탕정,기자수첩삼성 반도체 투자 7조원은 어디로현재까지 올해 반도체 투자 집행 일정에 대해 결정된 것이 아무 것도 없습니다  올해 반도체 부문에 투자키로 한 7조원을 어떻게 집행할 것이냐는 기자의 질문에 삼성전자 담당자가 내놓은 답변이다 반도체와 액정표시장치 등 삼성전자의 주력사업 투자와 관련해 LCD부문은 지난해 11월 충남 탕정 월
2008.02.18,월,SBS(text),삼성특검 2002년 이회창 대선잔금 의혹 수사,계좌마다 10억 원 이상의 주식이 들어있다는 것을 감안할 때 비자금 규모는 적어도 1조 6천억 원이 넘을 것으로 추정됩니다 또 삼성전자 전무 출신인 양 모씨 명의로 된 계좌에서 이건희 회장 동생인 이명희 신세계 회장 계좌로 백억 원이 넘어간 사실도 포착하고 이 돈이 어디에 사용됐는지 추적하고 있습니다,삼성특검 2002년 이회창 대선잔금 의혹 수사계좌마다 10억 원 이상의 주식이 들어있다는 것을 감안할 때 비자금 규모는 적어도 1조 6천억 원이 넘을 것으로 추정됩니다 또 삼성전자 전무 출신인 양 모씨 명의로 된 계좌에서 이건희 회장 동생인 이명희 신세계 회장 계좌로 백억 원이 넘어간 사실도 포착하고 이 돈이 어디에 사용됐는지 추적하고 있습니다 월
2008.02.18,월,파이낸셜뉴스,삼성 파트너스데이 없던 일로,초유의 특검 사태로 경영에 구멍이 뚫린 삼성전자가 올해 2월에 개최할 예정이던 협력사 대상 행사인 삼성 파트너스데이2008을 전면 취소했다 이로 인해 삼성 특검발 삼성전자의 경영 차질이 10만여개 국내외 협력사로까지 번질 가능성이 높아지고 있다 17일 업계에 따르면 특검의 강도,삼성 파트너스데이 없던 일로초유의 특검 사태로 경영에 구멍이 뚫린 삼성전자가 올해 2월에 개최할 예정이던 협력사 대상 행사인 삼성 파트너스데이2008을 전면 취소했다 이로 인해 삼성 특검발 삼성전자의 경영 차질이 10만여개 국내외 협력사로까지 번질 가능성이 높아지고 있다 17일 업계에 따르면 특검의 강도 월
2008.02.18,월,연합뉴스,프로농구소식 삼성 24일 경기에 창단 30주년 행사,농구 결승 삼성전자현대전자  프로농구 서울 삼성이 24일 전주 KCC와 홈 경기에 창단 30주년 기념 행사를 갖는다 1978년 2월28일 남자농구팀을 창단한 삼성은 현존하는 KBL 10개 구단 가운데 유일하게 창단 명맥을 유지하고 있다 삼성은 이날 경기에 창단 당시의 붉은색 유니폼을 입고,프로농구소식 삼성 24일 경기에 창단 30주년 행사농구 결승 삼성전자현대전자  프로농구 서울 삼성이 24일 전주 KCC와 홈 경기에 창단 30주년 기념 행사를 갖는다 1978년 2월28일 남자농구팀을 창단한 삼성은 현존하는 KBL 10개 구단 가운데 유일하게 창단 명맥을 유지하고 있다 삼성은 이날 경기에 창단 당시의 붉은색 유니폼을 입고 월
2008.02.18,월,이투데이,대우증권 조기상환형 ELS 5종 공모,이번 ELS 5종은 각각 KOSPI200 삼성전자 LG전자 한국전력 LG화학 KTG SK텔레콤 SOIL 현대차 등을 기초자산으로 한다 삼성전자LG전자 하향계단식 조기상환형 ELS는 3년 만기 상품으로 모든 기초자산의 자동조기상환 평가가격이 같은날 각각 최초기준가격의 85 8018,대우증권 조기상환형 ELS 5종 공모이번 ELS 5종은 각각 KOSPI200 삼성전자 LG전자 한국전력 LG화학 KTG SK텔레콤 SOIL 현대차 등을 기초자산으로 한다 삼성전자LG전자 하향계단식 조기상환형 ELS는 3년 만기 상품으로 모든 기초자산의 자동조기상환 평가가격이 같은날 각각 최초기준가격의 85 8018 월
2008.02.18,월,파이낸셜뉴스,KRX100 도입 3년 성과는,KRX100 지수는 지난 2005년 6월 1일 삼성전자 등 코스피시장 대표 87개 종목과 NHN 등 코스닥시장 대표 13개 종목을 통합해 발표하기 시작했다 이날 현재 100개 종목의 시가총액은 659조원이다 당초 거래소가 KRX100 지수를 대표지수로 내세웠던 것은 경제상황이나 시장을 보다 정확히 반영할 것이라는,KRX100 도입 3년 성과는KRX100 지수는 지난 2005년 6월 1일 삼성전자 등 코스피시장 대표 87개 종목과 NHN 등 코스닥시장 대표 13개 종목을 통합해 발표하기 시작했다 이날 현재 100개 종목의 시가총액은 659조원이다 당초 거래소가 KRX100 지수를 대표지수로 내세웠던 것은 경제상황이나 시장을 보다 정확히 반영할 것이라는 월
2008.02.18,월,서울경제,첼시 유니폼 삼성 모바일서 모바일 뺀다,英프리미어리그 첼시 유니폼 휴대폰 브랜드 인지도 높아져 영국 프리미어리그 축구팀 첼시를 후원하는 삼성전자가 다음 시즌부터 유니폼에 새겨진 삼성 모바일을 삼성으로 교체한다 18일 관련업계에 따르면 삼성전자는 유럽시장 마케팅을 강화하는 측면에서 첼시 유니폼에 새겨진 삼성,첼시 유니폼 삼성 모바일서 모바일 뺀다英프리미어리그 첼시 유니폼 휴대폰 브랜드 인지도 높아져 영국 프리미어리그 축구팀 첼시를 후원하는 삼성전자가 다음 시즌부터 유니폼에 새겨진 삼성 모바일을 삼성으로 교체한다 18일 관련업계에 따르면 삼성전자는 유럽시장 마케팅을 강화하는 측면에서 첼시 유니폼에 새겨진 삼성 월
